[2020-12-01 00:14:48] INFO: Algorithm options {'data_train_opt': {'batch_size': 128, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'miniplaces', 'split': 'train'}, 'data_test_opt': {'batch_size': 128, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'miniplaces', 'split': 'val'}, 'max_num_epochs': 50, 'networks': {'feature': {'def_file': 'architectures/AlexNetFeature.py', 'pretrained': None, 'opt': {}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'classifier': {'def_file': 'architectures/AlexNetClassifier.py', 'pretrained': None, 'opt': {'num_classes': 24}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'norm': {'def_file': 'architectures/LinearTransformationNorm.py', 'pretrained': None, 'opt': {'low_dim': 128, 'num_feat': 2048}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}}, 'criterions': {'loss_cls': {'ctype': 'CrossEntropyLoss', 'opt': {'reduce': False}}, 'loss_mse': {'ctype': 'MSELoss', 'opt': None}, 'nce_average': {'ctype': 'NCEAverage', 'opt': {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}}, 'nce_criterion': {'ctype': 'NCECriterion', 'opt': {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}}}, 'lambda_loss': {'cls': 1.0, 'mse': 1.0, 'nce': 1.0}, 'gama': 2, 'algorithm_type': 'DecouplingColorModel', 'exp_dir': '../_experiments/Miniplaces_DecouplingColor_AlexNet', 'disp_step': 1}
[2020-12-01 00:14:48] INFO: Set network feature
[2020-12-01 00:14:48] INFO: ==> Initiliaze network feature from file architectures/AlexNetFeature.py with opts: {}
[2020-12-01 00:14:48] INFO: Set network classifier
[2020-12-01 00:14:48] INFO: ==> Initiliaze network classifier from file architectures/AlexNetClassifier.py with opts: {'num_classes': 24}
[2020-12-01 00:14:48] INFO: Set network norm
[2020-12-01 00:14:48] INFO: ==> Initiliaze network norm from file architectures/LinearTransformationNorm.py with opts: {'low_dim': 128, 'num_feat': 2048}
[2020-12-01 00:14:48] INFO: Initialize criterion[loss_cls]: CrossEntropyLoss with options: {'reduce': False}
[2020-12-01 00:14:48] INFO: Initialize criterion[loss_mse]: MSELoss with options: None
[2020-12-01 00:14:48] INFO: Initialize criterion[nce_average]: NCEAverage with options: {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}
[2020-12-01 00:14:50] INFO: Initialize criterion[nce_criterion]: NCECriterion with options: {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}
[2020-12-01 00:14:50] INFO: ==> Initiliaze network NCECriterion from file architectures/NCECriterion.py with opts: {'ndata': 100000}
[2020-12-01 00:14:52] INFO: Load checkpoint of epoch 45
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: feature
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: classifier
[2020-12-01 00:14:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(25, 0.01), (30, 0.001), (40, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: norm
[2020-12-01 00:14:54] INFO: 

[2020-12-01 00:14:54] INFO: Training epoch [ 46 /  50]
[2020-12-01 00:14:54] INFO: ==> Set to feature optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: ==> Set to classifier optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: ==> Set to norm optimizer lr = 0.0000100000
[2020-12-01 00:14:54] INFO: Training: Miniplaces_DecouplingColor_AlexNet
[2020-12-01 00:14:54] INFO: ==> Dataset: miniplaces_train [100000 images]
[2020-12-01 00:14:54] INFO: ==> Iteration steps in one epoch: 782 [batch size 128]
[2020-12-01 00:15:01] INFO: ==> Iteration [ 46][   1 /  782]: {'prec_cls': 97.2005, 'loss': 1.4698, 'loss_cls': 0.0803, 'loss_mse': 0.0008, 'loss_nce': 1.3887, 'load_time': 2.4884, 'process_time': 97.5116}
[2020-12-01 00:19:40] INFO: ==> Iteration [ 46][ 352 /  782]: {'prec_cls': 98.1273, 'loss': 1.5241, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4491, 'load_time': 60.7382, 'process_time': 39.2618}
[2020-12-01 00:19:41] INFO: ==> Iteration [ 46][ 353 /  782]: {'prec_cls': 98.1315, 'loss': 1.5242, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4492, 'load_time': 60.7355, 'process_time': 39.2645}
[2020-12-01 00:19:41] INFO: ==> Iteration [ 46][ 354 /  782]: {'prec_cls': 98.129, 'loss': 1.524, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.449, 'load_time': 60.7397, 'process_time': 39.2603}
[2020-12-01 00:19:42] INFO: ==> Iteration [ 46][ 355 /  782]: {'prec_cls': 98.1259, 'loss': 1.5241, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.449, 'load_time': 60.7411, 'process_time': 39.2589}
[2020-12-01 00:19:43] INFO: ==> Iteration [ 46][ 356 /  782]: {'prec_cls': 98.1211, 'loss': 1.5241, 'loss_cls': 0.0744, 'loss_mse': 0.0008, 'loss_nce': 1.4488, 'load_time': 60.7446, 'process_time': 39.2554}
[2020-12-01 00:19:44] INFO: ==> Iteration [ 46][ 357 /  782]: {'prec_cls': 98.1164, 'loss': 1.524, 'loss_cls': 0.0745, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7469, 'process_time': 39.2531}
[2020-12-01 00:19:45] INFO: ==> Iteration [ 46][ 358 /  782]: {'prec_cls': 98.1203, 'loss': 1.524, 'loss_cls': 0.0744, 'loss_mse': 0.0008, 'loss_nce': 1.4488, 'load_time': 60.7499, 'process_time': 39.2501}
[2020-12-01 00:19:45] INFO: ==> Iteration [ 46][ 359 /  782]: {'prec_cls': 98.1222, 'loss': 1.5237, 'loss_cls': 0.0744, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.7536, 'process_time': 39.2464}
[2020-12-01 00:19:46] INFO: ==> Iteration [ 46][ 360 /  782]: {'prec_cls': 98.1232, 'loss': 1.5234, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.7551, 'process_time': 39.2449}
[2020-12-01 00:19:47] INFO: ==> Iteration [ 46][ 361 /  782]: {'prec_cls': 98.1253, 'loss': 1.5236, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.7574, 'process_time': 39.2426}
[2020-12-01 00:19:48] INFO: ==> Iteration [ 46][ 362 /  782]: {'prec_cls': 98.1253, 'loss': 1.5237, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7612, 'process_time': 39.2388}
[2020-12-01 00:19:49] INFO: ==> Iteration [ 46][ 363 /  782]: {'prec_cls': 98.1256, 'loss': 1.5234, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.7575, 'process_time': 39.2425}
[2020-12-01 00:19:49] INFO: ==> Iteration [ 46][ 364 /  782]: {'prec_cls': 98.1297, 'loss': 1.5231, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4481, 'load_time': 60.7605, 'process_time': 39.2395}
[2020-12-01 00:19:50] INFO: ==> Iteration [ 46][ 365 /  782]: {'prec_cls': 98.1288, 'loss': 1.5232, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.7592, 'process_time': 39.2408}
[2020-12-01 00:19:51] INFO: ==> Iteration [ 46][ 366 /  782]: {'prec_cls': 98.124, 'loss': 1.5237, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.7573, 'process_time': 39.2427}
[2020-12-01 00:19:52] INFO: ==> Iteration [ 46][ 367 /  782]: {'prec_cls': 98.1244, 'loss': 1.5241, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.449, 'load_time': 60.7601, 'process_time': 39.2399}
[2020-12-01 00:19:53] INFO: ==> Iteration [ 46][ 368 /  782]: {'prec_cls': 98.1209, 'loss': 1.5241, 'loss_cls': 0.0744, 'loss_mse': 0.0008, 'loss_nce': 1.4489, 'load_time': 60.7639, 'process_time': 39.2361}
[2020-12-01 00:19:53] INFO: ==> Iteration [ 46][ 369 /  782]: {'prec_cls': 98.1239, 'loss': 1.5239, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4488, 'load_time': 60.7671, 'process_time': 39.2329}
[2020-12-01 00:19:54] INFO: ==> Iteration [ 46][ 370 /  782]: {'prec_cls': 98.1238, 'loss': 1.5235, 'loss_cls': 0.0744, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.7664, 'process_time': 39.2336}
[2020-12-01 00:19:55] INFO: ==> Iteration [ 46][ 371 /  782]: {'prec_cls': 98.1258, 'loss': 1.5234, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.7704, 'process_time': 39.2296}
[2020-12-01 00:19:56] INFO: ==> Iteration [ 46][ 372 /  782]: {'prec_cls': 98.1254, 'loss': 1.5233, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.7743, 'process_time': 39.2257}
[2020-12-01 00:19:57] INFO: ==> Iteration [ 46][ 373 /  782]: {'prec_cls': 98.1244, 'loss': 1.5238, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.778, 'process_time': 39.222}
[2020-12-01 00:19:57] INFO: ==> Iteration [ 46][ 374 /  782]: {'prec_cls': 98.1257, 'loss': 1.5237, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7767, 'process_time': 39.2233}
[2020-12-01 00:19:58] INFO: ==> Iteration [ 46][ 375 /  782]: {'prec_cls': 98.1243, 'loss': 1.5235, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.775, 'process_time': 39.225}
[2020-12-01 00:19:59] INFO: ==> Iteration [ 46][ 376 /  782]: {'prec_cls': 98.1246, 'loss': 1.5237, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.7735, 'process_time': 39.2265}
[2020-12-01 00:20:00] INFO: ==> Iteration [ 46][ 377 /  782]: {'prec_cls': 98.1266, 'loss': 1.5237, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7772, 'process_time': 39.2228}
[2020-12-01 00:20:01] INFO: ==> Iteration [ 46][ 378 /  782]: {'prec_cls': 98.1283, 'loss': 1.5235, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.7811, 'process_time': 39.2189}
[2020-12-01 00:20:01] INFO: ==> Iteration [ 46][ 379 /  782]: {'prec_cls': 98.128, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.7798, 'process_time': 39.2202}
[2020-12-01 00:20:02] INFO: ==> Iteration [ 46][ 380 /  782]: {'prec_cls': 98.1263, 'loss': 1.5236, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7785, 'process_time': 39.2215}
[2020-12-01 00:20:03] INFO: ==> Iteration [ 46][ 381 /  782]: {'prec_cls': 98.1289, 'loss': 1.5234, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.7775, 'process_time': 39.2225}
[2020-12-01 00:20:04] INFO: ==> Iteration [ 46][ 382 /  782]: {'prec_cls': 98.1282, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.7739, 'process_time': 39.2261}
[2020-12-01 00:20:04] INFO: ==> Iteration [ 46][ 383 /  782]: {'prec_cls': 98.1289, 'loss': 1.5232, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.7777, 'process_time': 39.2223}
[2020-12-01 00:20:05] INFO: ==> Iteration [ 46][ 384 /  782]: {'prec_cls': 98.1295, 'loss': 1.5235, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7817, 'process_time': 39.2183}
[2020-12-01 00:20:06] INFO: ==> Iteration [ 46][ 385 /  782]: {'prec_cls': 98.1306, 'loss': 1.5232, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.7831, 'process_time': 39.2169}
[2020-12-01 00:20:07] INFO: ==> Iteration [ 46][ 386 /  782]: {'prec_cls': 98.1334, 'loss': 1.5235, 'loss_cls': 0.074, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.7845, 'process_time': 39.2155}
[2020-12-01 00:20:08] INFO: ==> Iteration [ 46][ 387 /  782]: {'prec_cls': 98.1334, 'loss': 1.5234, 'loss_cls': 0.074, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7862, 'process_time': 39.2138}
[2020-12-01 00:20:08] INFO: ==> Iteration [ 46][ 388 /  782]: {'prec_cls': 98.133, 'loss': 1.5236, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.7893, 'process_time': 39.2107}
[2020-12-01 00:20:09] INFO: ==> Iteration [ 46][ 389 /  782]: {'prec_cls': 98.1342, 'loss': 1.5234, 'loss_cls': 0.074, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7926, 'process_time': 39.2074}
[2020-12-01 00:20:10] INFO: ==> Iteration [ 46][ 390 /  782]: {'prec_cls': 98.1345, 'loss': 1.5236, 'loss_cls': 0.074, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.7961, 'process_time': 39.2039}
[2020-12-01 00:20:11] INFO: ==> Iteration [ 46][ 391 /  782]: {'prec_cls': 98.1334, 'loss': 1.5235, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4486, 'load_time': 60.7993, 'process_time': 39.2007}
[2020-12-01 00:20:12] INFO: ==> Iteration [ 46][ 392 /  782]: {'prec_cls': 98.1331, 'loss': 1.5235, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.8034, 'process_time': 39.1966}
[2020-12-01 00:20:12] INFO: ==> Iteration [ 46][ 393 /  782]: {'prec_cls': 98.1333, 'loss': 1.5236, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4487, 'load_time': 60.8067, 'process_time': 39.1933}
[2020-12-01 00:20:13] INFO: ==> Iteration [ 46][ 394 /  782]: {'prec_cls': 98.1297, 'loss': 1.5234, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.8094, 'process_time': 39.1906}
[2020-12-01 00:20:14] INFO: ==> Iteration [ 46][ 395 /  782]: {'prec_cls': 98.1248, 'loss': 1.5239, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4488, 'load_time': 60.8121, 'process_time': 39.1879}
[2020-12-01 00:20:15] INFO: ==> Iteration [ 46][ 396 /  782]: {'prec_cls': 98.1285, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4485, 'load_time': 60.8154, 'process_time': 39.1846}
[2020-12-01 00:20:16] INFO: ==> Iteration [ 46][ 397 /  782]: {'prec_cls': 98.1274, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.8186, 'process_time': 39.1814}
[2020-12-01 00:20:16] INFO: ==> Iteration [ 46][ 398 /  782]: {'prec_cls': 98.1268, 'loss': 1.5233, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.8217, 'process_time': 39.1783}
[2020-12-01 00:20:17] INFO: ==> Iteration [ 46][ 399 /  782]: {'prec_cls': 98.1298, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4484, 'load_time': 60.8224, 'process_time': 39.1776}
[2020-12-01 00:20:18] INFO: ==> Iteration [ 46][ 400 /  782]: {'prec_cls': 98.1291, 'loss': 1.5234, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.8253, 'process_time': 39.1747}
[2020-12-01 00:20:19] INFO: ==> Iteration [ 46][ 401 /  782]: {'prec_cls': 98.1287, 'loss': 1.5231, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4481, 'load_time': 60.8285, 'process_time': 39.1715}
[2020-12-01 00:20:20] INFO: ==> Iteration [ 46][ 402 /  782]: {'prec_cls': 98.13, 'loss': 1.5232, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.8319, 'process_time': 39.1681}
[2020-12-01 00:20:20] INFO: ==> Iteration [ 46][ 403 /  782]: {'prec_cls': 98.13, 'loss': 1.5233, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4483, 'load_time': 60.835, 'process_time': 39.165}
[2020-12-01 00:20:21] INFO: ==> Iteration [ 46][ 404 /  782]: {'prec_cls': 98.1309, 'loss': 1.5232, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4482, 'load_time': 60.8382, 'process_time': 39.1618}
[2020-12-01 00:20:22] INFO: ==> Iteration [ 46][ 405 /  782]: {'prec_cls': 98.1322, 'loss': 1.5229, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4479, 'load_time': 60.8395, 'process_time': 39.1605}
[2020-12-01 00:20:23] INFO: ==> Iteration [ 46][ 406 /  782]: {'prec_cls': 98.1319, 'loss': 1.5226, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4476, 'load_time': 60.8424, 'process_time': 39.1576}
[2020-12-01 00:20:24] INFO: ==> Iteration [ 46][ 407 /  782]: {'prec_cls': 98.1328, 'loss': 1.5228, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4478, 'load_time': 60.8454, 'process_time': 39.1546}
[2020-12-01 00:20:25] INFO: ==> Iteration [ 46][ 408 /  782]: {'prec_cls': 98.1319, 'loss': 1.523, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.448, 'load_time': 60.8482, 'process_time': 39.1518}
[2020-12-01 00:20:25] INFO: ==> Iteration [ 46][ 409 /  782]: {'prec_cls': 98.1354, 'loss': 1.5224, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4475, 'load_time': 60.8501, 'process_time': 39.1499}
[2020-12-01 00:20:26] INFO: ==> Iteration [ 46][ 410 /  782]: {'prec_cls': 98.1361, 'loss': 1.5226, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4477, 'load_time': 60.8514, 'process_time': 39.1486}
[2020-12-01 00:20:27] INFO: ==> Iteration [ 46][ 411 /  782]: {'prec_cls': 98.1366, 'loss': 1.5223, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4474, 'load_time': 60.8542, 'process_time': 39.1458}
[2020-12-01 00:20:28] INFO: ==> Iteration [ 46][ 412 /  782]: {'prec_cls': 98.1365, 'loss': 1.522, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4471, 'load_time': 60.8574, 'process_time': 39.1426}
[2020-12-01 00:20:29] INFO: ==> Iteration [ 46][ 413 /  782]: {'prec_cls': 98.1318, 'loss': 1.5222, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4472, 'load_time': 60.8602, 'process_time': 39.1398}
[2020-12-01 00:20:29] INFO: ==> Iteration [ 46][ 414 /  782]: {'prec_cls': 98.1325, 'loss': 1.5221, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4471, 'load_time': 60.8588, 'process_time': 39.1412}
[2020-12-01 00:20:30] INFO: ==> Iteration [ 46][ 415 /  782]: {'prec_cls': 98.1358, 'loss': 1.5221, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4472, 'load_time': 60.8599, 'process_time': 39.1401}
[2020-12-01 00:20:31] INFO: ==> Iteration [ 46][ 416 /  782]: {'prec_cls': 98.1378, 'loss': 1.5221, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4472, 'load_time': 60.8588, 'process_time': 39.1412}
[2020-12-01 00:20:32] INFO: ==> Iteration [ 46][ 417 /  782]: {'prec_cls': 98.1384, 'loss': 1.5219, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.447, 'load_time': 60.8572, 'process_time': 39.1428}
[2020-12-01 00:20:32] INFO: ==> Iteration [ 46][ 418 /  782]: {'prec_cls': 98.1369, 'loss': 1.5222, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4473, 'load_time': 60.8602, 'process_time': 39.1398}
[2020-12-01 00:20:33] INFO: ==> Iteration [ 46][ 419 /  782]: {'prec_cls': 98.1378, 'loss': 1.5217, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4468, 'load_time': 60.8633, 'process_time': 39.1367}
[2020-12-01 00:20:34] INFO: ==> Iteration [ 46][ 420 /  782]: {'prec_cls': 98.1386, 'loss': 1.5217, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4468, 'load_time': 60.8607, 'process_time': 39.1393}
[2020-12-01 00:20:35] INFO: ==> Iteration [ 46][ 421 /  782]: {'prec_cls': 98.1388, 'loss': 1.5219, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.447, 'load_time': 60.8635, 'process_time': 39.1365}
[2020-12-01 00:20:36] INFO: ==> Iteration [ 46][ 422 /  782]: {'prec_cls': 98.1353, 'loss': 1.5217, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4467, 'load_time': 60.8625, 'process_time': 39.1375}
[2020-12-01 00:20:36] INFO: ==> Iteration [ 46][ 423 /  782]: {'prec_cls': 98.1388, 'loss': 1.5213, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4464, 'load_time': 60.8647, 'process_time': 39.1353}
[2020-12-01 00:20:37] INFO: ==> Iteration [ 46][ 424 /  782]: {'prec_cls': 98.1375, 'loss': 1.5211, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4461, 'load_time': 60.8653, 'process_time': 39.1347}
[2020-12-01 00:20:38] INFO: ==> Iteration [ 46][ 425 /  782]: {'prec_cls': 98.1415, 'loss': 1.5208, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4459, 'load_time': 60.8639, 'process_time': 39.1361}
[2020-12-01 00:20:39] INFO: ==> Iteration [ 46][ 426 /  782]: {'prec_cls': 98.1455, 'loss': 1.5208, 'loss_cls': 0.074, 'loss_mse': 0.0008, 'loss_nce': 1.446, 'load_time': 60.8628, 'process_time': 39.1372}
[2020-12-01 00:20:40] INFO: ==> Iteration [ 46][ 427 /  782]: {'prec_cls': 98.1425, 'loss': 1.5205, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4456, 'load_time': 60.8654, 'process_time': 39.1346}
[2020-12-01 00:20:40] INFO: ==> Iteration [ 46][ 428 /  782]: {'prec_cls': 98.1426, 'loss': 1.5204, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4455, 'load_time': 60.8642, 'process_time': 39.1358}
[2020-12-01 00:20:41] INFO: ==> Iteration [ 46][ 429 /  782]: {'prec_cls': 98.1414, 'loss': 1.5204, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4455, 'load_time': 60.8672, 'process_time': 39.1328}
[2020-12-01 00:20:42] INFO: ==> Iteration [ 46][ 430 /  782]: {'prec_cls': 98.1408, 'loss': 1.52, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.445, 'load_time': 60.8636, 'process_time': 39.1364}
[2020-12-01 00:20:43] INFO: ==> Iteration [ 46][ 431 /  782]: {'prec_cls': 98.1428, 'loss': 1.5201, 'loss_cls': 0.0741, 'loss_mse': 0.0008, 'loss_nce': 1.4452, 'load_time': 60.8624, 'process_time': 39.1376}
[2020-12-01 00:20:43] INFO: ==> Iteration [ 46][ 432 /  782]: {'prec_cls': 98.141, 'loss': 1.5201, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4451, 'load_time': 60.8593, 'process_time': 39.1407}
[2020-12-01 00:20:44] INFO: ==> Iteration [ 46][ 433 /  782]: {'prec_cls': 98.1381, 'loss': 1.5201, 'loss_cls': 0.0742, 'loss_mse': 0.0008, 'loss_nce': 1.4451, 'load_time': 60.8566, 'process_time': 39.1434}
[2020-12-01 00:20:45] INFO: ==> Iteration [ 46][ 434 /  782]: {'prec_cls': 98.1351, 'loss': 1.5201, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.445, 'load_time': 60.8591, 'process_time': 39.1409}
[2020-12-01 00:20:46] INFO: ==> Iteration [ 46][ 435 /  782]: {'prec_cls': 98.1323, 'loss': 1.5202, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4451, 'load_time': 60.8618, 'process_time': 39.1382}
[2020-12-01 00:20:47] INFO: ==> Iteration [ 46][ 436 /  782]: {'prec_cls': 98.1324, 'loss': 1.52, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4449, 'load_time': 60.863, 'process_time': 39.137}
[2020-12-01 00:20:47] INFO: ==> Iteration [ 46][ 437 /  782]: {'prec_cls': 98.1325, 'loss': 1.5198, 'loss_cls': 0.0743, 'loss_mse': 0.0008, 'loss_nce': 1.4447, 'load_time': 60.8613, 'process_time': 39.1387}
